"","location_dest","location_origin","total","long_origin","lat_origin","long_dest","lat_dest"
"1692","Detroit MI","Memphis TN",2205,-90.05397694,35.20069278,-83.00986111,42.40919444
"1693","Detroit MI","Raleigh NC",1368,-78.78747222,35.87763889,-83.00986111,42.40919444
"1694","Detroit MI","Pellston MI",263,-84.796715,45.5709275,-83.00986111,42.40919444
"1695","Detroit MI","Greer SC",1238,-82.21885833,34.89566722,-83.00986111,42.40919444
"1696","Detroit MI","Providence RI",1105,-71.42822111,41.72399917,-83.00986111,42.40919444
"1697","Detroit MI","Binghamton NY",728,-75.97961361,42.20848278,-83.00986111,42.40919444
"1698","Detroit MI","Charleston SC",756,-80.04050583,32.89864639,-83.00986111,42.40919444
"1699","Detroit MI","San Diego CA",580,-117.1395664,32.81573306,-83.00986111,42.40919444
"1700","Detroit MI","Charlotte NC",2701,-80.94312583,35.21401111,-83.00986111,42.40919444
"1701","Detroit MI","Peoria IL",701,-89.6134025,40.79525917,-83.00986111,42.40919444
"1702","Detroit MI","Ithaca NY",132,-76.45844444,42.49102778,-83.00986111,42.40919444
"1703","Detroit MI","Springfield MO",363,-93.38685806,37.24432611,-83.00986111,42.40919444
"1704","Detroit MI","Traverse City MI",1210,-85.582235,44.74144472,-83.00986111,42.40919444
"1705","Detroit MI","Syracuse NY",1015,-76.10631056,43.11118694,-83.00986111,42.40919444
"1706","Detroit MI","Omaha NE",1324,-96.11227778,41.196,-83.00986111,42.40919444
"1707","Detroit MI","Miami FL",1228,-80.29055556,25.79325,-83.00986111,42.40919444
"1708","Detroit MI","Bangor ME",801,-68.82813889,44.80744444,-83.00986111,42.40919444
"1709","Detroit MI","Huntsville AL",702,-86.77310944,34.6404475,-83.00986111,42.40919444
"1710","Detroit MI","Madison WI",1603,-89.18553833,43.10491444,-83.00986111,42.40919444
"1711","Detroit MI","NA NA",500,-117.278727,33.127231,-83.00986111,42.40919444
"1712","Detroit MI","Grand Rapids MI",2655,-85.52276778,42.88081972,-83.00986111,42.40919444
"1713","Detroit MI","Savannah GA",509,-81.20213889,32.12758333,-83.00986111,42.40919444
"1714","Detroit MI","Orlando FL",3477,-81.43708333,28.28980556,-83.00986111,42.40919444
"1715","Detroit MI","Mosinee WI",549,-89.66677944,44.77761917,-83.00986111,42.40919444
"1716","Detroit MI","Myrtle Beach SC",287,-78.92833333,33.67975,-83.00986111,42.40919444
"1717","Detroit MI","Philadelphia PA",2760,-75.24114083,39.87195278,-83.00986111,42.40919444
"1718","Detroit MI","Fayetteville/Springdale/Rogers AR",361,-94.30681111,36.28186944,-83.00986111,42.40919444
"1719","Detroit MI","St Louis MO",2455,-90.50830417,38.72752,-83.00986111,42.40919444
"1720","Detroit MI","Green Bay WI",1224,-88.12959,44.48507333,-83.00986111,42.40919444
"1721","Detroit MI","San Antonio TX",642,-98.46977778,29.53369444,-83.00986111,42.40919444
"1722","Detroit MI","Des Moines IA",956,-93.66068222,41.53493306,-83.00986111,42.40919444
"1723","Detroit MI","Salt Lake City UT",573,-111.9777731,40.78838778,-83.00986111,42.40919444
"1724","Detroit MI","Wichita KS",241,-97.22113889,37.74755556,-83.00986111,42.40919444
"1725","Detroit MI","New York NY",6449,-73.97208306,40.74260167,-83.00986111,42.40919444
"1726","Detroit MI","Fort Wayne IN",1202,-85.19514639,40.97846583,-83.00986111,42.40919444
"1727","Detroit MI","Richmond VA",700,-77.52498667,37.4065375,-83.00986111,42.40919444
"1728","Detroit MI","Dallas-Fort Worth TX",2792,-97.0372,32.89595056,-83.00986111,42.40919444
"1729","Detroit MI","Elmira NY",1336,-76.89144333,42.15991361,-83.00986111,42.40919444
"1730","Detroit MI","South Bend IN",1638,-86.31847417,41.70895361,-83.00986111,42.40919444
"1731","Detroit MI","Portland ME",67,-70.30875,43.64616667,-83.00986111,42.40919444
"1732","Detroit MI","West Palm Beach FL",472,-80.22148111,26.84537306,-83.00986111,42.40919444
"1733","Detroit MI","Chattanooga TN",72,-85.20378778,35.03526833,-83.00986111,42.40919444
"1734","Detroit MI","Nashville TN",2708,-86.67818222,36.12447667,-83.00986111,42.40919444
"1735","Detroit MI","Charleston WV",208,-81.59318972,38.37315083,-83.00986111,42.40919444
"1736","Detroit MI","Arlington VA",2982,-77.03772222,38.85208333,-83.00986111,42.40919444
"1737","Detroit MI","Austin TX",1,-97.66987194,30.19453278,-83.00986111,42.40919444
"1738","Detroit MI","Lansing MI",1641,-84.58735806,42.7787,-83.00986111,42.40919444
"1739","Detroit MI","Tampa FL",1452,-82.53325,27.97547222,-83.00986111,42.40919444
"1740","Detroit MI","Phoenix AZ",2929,-112.0825614,33.68831667,-83.00986111,42.40919444
"1741","Detroit MI","Little Rock AR",361,-92.22424556,34.72939611,-83.00986111,42.40919444
"1742","Detroit MI","Asheville NC",768,-82.54180556,35.43619444,-83.00986111,42.40919444
"1743","Detroit MI","Tulsa OK",726,-95.984635,36.0396275,-83.00986111,42.40919444
"1744","Detroit MI","Lincoln NE",320,-96.75925,40.85097222,-83.00986111,42.40919444
"1745","Detroit MI","Las Vegas NV",2036,-115.1327708,35.97636444,-83.00986111,42.40919444
"1746","Detroit MI","Anchorage AK",96,-149.9961856,61.17432028,-83.00986111,42.40919444
"1747","Detroit MI","Evansville IN",1342,-87.53062667,38.03799139,-83.00986111,42.40919444
"1748","Detroit MI","Harrisburg PA",542,-76.85147222,40.21713889,-83.00986111,42.40919444
"1749","Detroit MI","Akron OH",1044,-81.46693944,41.0375,-83.00986111,42.40919444
"1750","Detroit MI","Albany NY",1013,-73.80297861,42.74811944,-83.00986111,42.40919444
"1751","Detroit MI","Columbus OH",1909,-82.89188278,39.99798528,-83.00986111,42.40919444
"1752","Detroit MI","Minneapolis MN",5459,-93.21138889,45.145,-83.00986111,42.40919444
"1753","Detroit MI","Los Angeles CA",1972,-118.4080744,33.94253611,-83.00986111,42.40919444
"1754","Detroit MI","Moline IL",755,-90.50753917,41.44852639,-83.00986111,42.40919444
"1755","Detroit MI","Erie PA",1398,-80.17621556,42.08202139,-83.00986111,42.40919444
"1756","Detroit MI","Norfolk VA",968,-76.32066389,36.66561833,-83.00986111,42.40919444
"1757","Detroit MI","Newburgh NY",724,-74.10483833,41.50409361,-83.00986111,42.40919444
"1758","Detroit MI","Chicago IL",10672,-87.60791167,41.85884389,-83.00986111,42.40919444
"1759","Detroit MI","Covington KY",3023,-84.6621725,39.04614278,-83.00986111,42.40919444
"1760","Detroit MI","Denver CO",2913,-104.8492942,39.57012833,-83.00986111,42.40919444
"1761","Detroit MI","Cleveland OH",1359,-81.68333333,41.5175,-83.00986111,42.40919444
"1762","Detroit MI","Pittsburgh PA",1511,-79.93016889,40.35440139,-83.00986111,42.40919444
"1763","Detroit MI","Jacksonville FL",508,-81.80594722,30.27778889,-83.00986111,42.40919444
"1764","Detroit MI","Dayton OH",1322,-84.219375,39.90237583,-83.00986111,42.40919444
"1765","Detroit MI","Chantilly VA",1684,-77.45580972,38.94453194,-83.00986111,42.40919444
"1766","Detroit MI","Ft. Lauderdale FL",1320,-80.15275,26.07258333,-83.00986111,42.40919444
"1767","Detroit MI","Buffalo NY",1510,-78.71658528,42.86200306,-83.00986111,42.40919444
"1768","Detroit MI","Wilkes-Barre/Scranton PA",722,-75.7242675,41.33814944,-83.00986111,42.40919444
"1769","Detroit MI","White Plains NY",666,-73.70757444,41.06695778,-83.00986111,42.40919444
"1770","Detroit MI","Burlington VT",826,-73.1503125,44.47300361,-83.00986111,42.40919444
"1771","Detroit MI","Ft. Myers FL",1144,-81.86325,26.58661111,-83.00986111,42.40919444
"1772","Detroit MI","San Juan PR",172,-66.09883333,18.45675,-83.00986111,42.40919444
"1773","Detroit MI","Windsor Locks CT",1516,-72.68322833,41.93887417,-83.00986111,42.40919444
"1774","Detroit MI","Flint MI",1522,-83.74345639,42.96550333,-83.00986111,42.40919444
"1775","Detroit MI","Lexington KY",1656,-84.60538889,38.03697222,-83.00986111,42.40919444
"1776","Detroit MI","Appleton WI",1020,-88.51947556,44.25740806,-83.00986111,42.40919444
"1777","Detroit MI","Saginaw MI",1460,-84.07964722,43.53291472,-83.00986111,42.40919444
"1778","Detroit MI","Oklahoma City OK",604,-97.82354556,35.4880825,-83.00986111,42.40919444
"1779","Dillingham AK","Anchorage AK",78,-149.9961856,61.17432028,-158.5033389,59.0454125
"1780","Dillingham AK","King Salmon AK",38,-156.6492175,58.67680167,-158.5033389,59.0454125
"1781","Dothan AL","Atlanta GA",1397,-84.42694444,33.64044444,-85.44962889,31.32133917
"1782","Dubuque IA","Chicago IL",1347,-87.60791167,41.85884389,-90.70916722,42.40295944
"1783","Duluth MN","Detroit MI",722,-83.00986111,42.40919444,-92.19364861,46.84209028
"1784","Duluth MN","Minneapolis MN",1290,-93.21138889,45.145,-92.19364861,46.84209028
"1785","Durango CO","Salt Lake City UT",386,-111.9777731,40.78838778,-107.7537692,37.15151667
"1786","Durango CO","Phoenix AZ",811,-112.0825614,33.68831667,-107.7537692,37.15151667
"1787","Durango CO","Denver CO",2473,-104.8492942,39.57012833,-107.7537692,37.15151667
"1788","Eagle CO","Miami FL",43,-80.29055556,25.79325,-106.9176953,39.64256778
"1789","Eagle CO","Chicago IL",197,-87.60791167,41.85884389,-106.9176953,39.64256778
"1790","Eagle CO","Denver CO",1673,-104.8492942,39.57012833,-106.9176953,39.64256778
"1791","Eagle CO","Los Angeles CA",107,-118.4080744,33.94253611,-106.9176953,39.64256778
"1792","Eagle CO","Dallas-Fort Worth TX",457,-97.0372,32.89595056,-106.9176953,39.64256778
"1793","Eagle CO","Charlotte NC",13,-80.94312583,35.21401111,-106.9176953,39.64256778
"1794","Eagle CO","New York NY",30,-73.97208306,40.74260167,-106.9176953,39.64256778
"1795","Eagle CO","Minneapolis MN",112,-93.21138889,45.145,-106.9176953,39.64256778
"1796","Eagle CO","Newark NJ",207,-74.16866056,40.69249722,-106.9176953,39.64256778
"1797","Eagle CO","Atlanta GA",110,-84.42694444,33.64044444,-106.9176953,39.64256778
"1798","Eagle CO","Houston TX",124,-95.55277778,30.06186111,-106.9176953,39.64256778
"1799","Eagle CO","Covington KY",30,-84.6621725,39.04614278,-106.9176953,39.64256778
"1800","El Paso TX","Dallas-Fort Worth TX",2900,-97.0372,32.89595056,-106.3778056,31.80666667
"1801","El Paso TX","Phoenix AZ",4155,-112.0825614,33.68831667,-106.3778056,31.80666667
"1802","El Paso TX","Albuquerque NM",799,-106.6091944,35.04022222,-106.3778056,31.80666667
"1803","El Paso TX","Denver CO",1060,-104.8492942,39.57012833,-106.3778056,31.80666667
"1804","El Paso TX","Las Vegas NV",1042,-115.1327708,35.97636444,-106.3778056,31.80666667
"1805","El Paso TX","Dallas TX",2282,-96.80027778,32.77333333,-106.3778056,31.80666667
"1806","El Paso TX","Atlanta GA",575,-84.42694444,33.64044444,-106.3778056,31.80666667
"1807","El Paso TX","San Antonio TX",1332,-98.46977778,29.53369444,-106.3778056,31.80666667
"1808","El Paso TX","Austin TX",1349,-97.66987194,30.19453278,-106.3778056,31.80666667
"1809","El Paso TX","Salt Lake City UT",120,-111.9777731,40.78838778,-106.3778056,31.80666667
"1810","El Paso TX","Los Angeles CA",1076,-118.4080744,33.94253611,-106.3778056,31.80666667
"1811","El Paso TX","Chicago IL",670,-87.60791167,41.85884389,-106.3778056,31.80666667
"1812","El Paso TX","Tucson AZ",88,-111.1728611,32.14308333,-106.3778056,31.80666667
"1813","El Paso TX","Houston TX",2168,-95.55277778,30.06186111,-106.3778056,31.80666667
"1814","El Paso TX","Lubbock TX",364,-101.8227778,33.66363889,-106.3778056,31.80666667
"1815","El Paso TX","San Diego CA",366,-117.1395664,32.81573306,-106.3778056,31.80666667
"1816","El Paso TX","Ontario CA",382,-117.6011944,34.056,-106.3778056,31.80666667
"1817","Elko NV","Salt Lake City UT",1579,-111.9777731,40.78838778,-115.7916964,40.82492611
"1818","Elmira NY","Detroit MI",1336,-83.00986111,42.40919444,-76.89144333,42.15991361
"1819","Erie PA","Detroit MI",1398,-83.00986111,42.40919444,-80.17621556,42.08202139
"1820","Eugene OR","Portland OR",1551,-122.6709289,45.52527778,-123.2186856,44.12326
"1821","Eugene OR","San Francisco CA",1923,-122.3748433,37.61900194,-123.2186856,44.12326
"1822","Eugene OR","Salt Lake City UT",714,-111.9777731,40.78838778,-123.2186856,44.12326
"1823","Eugene OR","Los Angeles CA",305,-118.4080744,33.94253611,-123.2186856,44.12326
"1824","Eugene OR","Phoenix AZ",371,-112.0825614,33.68831667,-123.2186856,44.12326
"1825","Eugene OR","Las Vegas NV",162,-115.1327708,35.97636444,-123.2186856,44.12326
"1826","Eugene OR","Denver CO",726,-104.8492942,39.57012833,-123.2186856,44.12326
"1827","Evansville IN","Memphis TN",904,-90.05397694,35.20069278,-87.53062667,38.03799139
"1828","Evansville IN","Atlanta GA",1150,-84.42694444,33.64044444,-87.53062667,38.03799139
"1829","Evansville IN","Chicago IL",1944,-87.60791167,41.85884389,-87.53062667,38.03799139
"1830","Evansville IN","Dallas-Fort Worth TX",365,-97.0372,32.89595056,-87.53062667,38.03799139
"1831","Evansville IN","Detroit MI",1342,-83.00986111,42.40919444,-87.53062667,38.03799139
"1832","Evansville IN","Covington KY",135,-84.6621725,39.04614278,-87.53062667,38.03799139
"1833","Fairbanks AK","Minneapolis MN",205,-93.21138889,45.145,-147.8596694,64.8136775
"1834","Fairbanks AK","Seattle WA",956,-122.3019561,47.52998917,-147.8596694,64.8136775
"1835","Fairbanks AK","Anchorage AK",3217,-149.9961856,61.17432028,-147.8596694,64.8136775
"1836","Fairbanks AK","Barrow AK",364,-156.7660019,71.2854475,-147.8596694,64.8136775
"1837","Fairbanks AK","Salt Lake City UT",80,-111.9777731,40.78838778,-147.8596694,64.8136775
"1838","Fargo ND","Denver CO",1246,-104.8492942,39.57012833,-96.81498889,46.91934889
"1839","Fargo ND","Kalamazoo MI",1,-85.5520575,42.234875,-96.81498889,46.91934889
"1840","Fargo ND","Chicago IL",1344,-87.60791167,41.85884389,-96.81498889,46.91934889
"1841","Fargo ND","Salt Lake City UT",95,-111.9777731,40.78838778,-96.81498889,46.91934889
"1842","Fargo ND","Minneapolis MN",1744,-93.21138889,45.145,-96.81498889,46.91934889
"1843","Fargo ND","Milwaukee WI",1,-87.89658333,42.94722222,-96.81498889,46.91934889
"1844","Fargo ND","Fayetteville/Springdale/Rogers AR",1,-94.30681111,36.28186944,-96.81498889,46.91934889
"1845","Fayetteville NC","Charlotte NC",95,-80.94312583,35.21401111,-78.88,34.99147222
"1846","Fayetteville NC","Atlanta GA",2173,-84.42694444,33.64044444,-78.88,34.99147222
"1847","Fayetteville/Springdale/Rogers AR","Newark NJ",545,-74.16866056,40.69249722,-94.30681111,36.28186944
"1848","Fayetteville/Springdale/Rogers AR","Detroit MI",362,-83.00986111,42.40919444,-94.30681111,36.28186944
"1849","Fayetteville/Springdale/Rogers AR","New York NY",765,-73.97208306,40.74260167,-94.30681111,36.28186944
"1850","Fayetteville/Springdale/Rogers AR","Tulsa OK",1,-95.984635,36.0396275,-94.30681111,36.28186944
"1851","Fayetteville/Springdale/Rogers AR","Kalamazoo MI",1,-85.5520575,42.234875,-94.30681111,36.28186944
"1852","Fayetteville/Springdale/Rogers AR","Appleton WI",1,-88.51947556,44.25740806,-94.30681111,36.28186944
"1853","Fayetteville/Springdale/Rogers AR","Denver CO",686,-104.8492942,39.57012833,-94.30681111,36.28186944
"1854","Fayetteville/Springdale/Rogers AR","Indianapolis IN",1,-86.29438056,39.83070944,-94.30681111,36.28186944
"1855","Fayetteville/Springdale/Rogers AR","Chicago IL",3116,-87.60791167,41.85884389,-94.30681111,36.28186944
"1856","Fayetteville/Springdale/Rogers AR","Houston TX",1435,-95.55277778,30.06186111,-94.30681111,36.28186944
"1857","Fayetteville/Springdale/Rogers AR","Memphis TN",1041,-90.05397694,35.20069278,-94.30681111,36.28186944
"1858","Fayetteville/Springdale/Rogers AR","Minneapolis MN",677,-93.21138889,45.145,-94.30681111,36.28186944
"1859","Fayetteville/Springdale/Rogers AR","Raleigh NC",104,-78.78747222,35.87763889,-94.30681111,36.28186944
"1860","Fayetteville/Springdale/Rogers AR","Dallas-Fort Worth TX",2780,-97.0372,32.89595056,-94.30681111,36.28186944
"1861","Fayetteville/Springdale/Rogers AR","Miami FL",154,-80.29055556,25.79325,-94.30681111,36.28186944
"1862","Fayetteville/Springdale/Rogers AR","Atlanta GA",1769,-84.42694444,33.64044444,-94.30681111,36.28186944
"1863","Fayetteville/Springdale/Rogers AR","Salt Lake City UT",4,-111.9777731,40.78838778,-94.30681111,36.28186944
"1864","Fayetteville/Springdale/Rogers AR","Arlington VA",210,-77.03772222,38.85208333,-94.30681111,36.28186944
"1865","Fayetteville/Springdale/Rogers AR","Covington KY",101,-84.6621725,39.04614278,-94.30681111,36.28186944
"1866","Fayetteville/Springdale/Rogers AR","Los Angeles CA",359,-118.4080744,33.94253611,-94.30681111,36.28186944
"1867","Flagstaff AZ","Phoenix AZ",1871,-112.0825614,33.68831667,-111.6712183,35.13845472
"1868","Flint MI","Chicago IL",1265,-87.60791167,41.85884389,-83.74345639,42.96550333
"1869","Flint MI","Detroit MI",1519,-83.00986111,42.40919444,-83.74345639,42.96550333
"1870","Flint MI","Muskegon MI",109,-86.23822306,43.16948806,-83.74345639,42.96550333
"1871","Flint MI","Dallas-Fort Worth TX",245,-97.0372,32.89595056,-83.74345639,42.96550333
"1872","Flint MI","Ft. Myers FL",149,-81.86325,26.58661111,-83.74345639,42.96550333
"1873","Flint MI","Milwaukee WI",839,-87.89658333,42.94722222,-83.74345639,42.96550333
"1874","Flint MI","Atlanta GA",3132,-84.42694444,33.64044444,-83.74345639,42.96550333
"1875","Flint MI","Orlando FL",455,-81.43708333,28.28980556,-83.74345639,42.96550333
"1876","Flint MI","Minneapolis MN",355,-93.21138889,45.145,-83.74345639,42.96550333
"1877","Flint MI","New York NY",392,-73.97208306,40.74260167,-83.74345639,42.96550333
"1878","Flint MI","Las Vegas NV",91,-115.1327708,35.97636444,-83.74345639,42.96550333
"1879","Flint MI","Tampa FL",200,-82.53325,27.97547222,-83.74345639,42.96550333
"1880","Florence SC","Atlanta GA",614,-84.42694444,33.64044444,-79.72388889,34.18536111
"1881","Fort Smith AR","Atlanta GA",632,-84.42694444,33.64044444,-94.36744111,35.33659028
"1882","Fort Smith AR","Dallas-Fort Worth TX",1825,-97.0372,32.89595056,-94.36744111,35.33659028
"1883","Fort Smith AR","Memphis TN",479,-90.05397694,35.20069278,-94.36744111,35.33659028
"1884","Fort Wayne IN","Atlanta GA",1028,-84.42694444,33.64044444,-85.19514639,40.97846583
"1885","Fort Wayne IN","Detroit MI",1202,-83.00986111,42.40919444,-85.19514639,40.97846583
"1886","Fort Wayne IN","Minneapolis MN",242,-93.21138889,45.145,-85.19514639,40.97846583
"1887","Fort Wayne IN","Dallas-Fort Worth TX",713,-97.0372,32.89595056,-85.19514639,40.97846583
"1888","Fort Wayne IN","Chicago IL",2956,-87.60791167,41.85884389,-85.19514639,40.97846583
"1889","Fresno CA","San Diego CA",582,-117.1395664,32.81573306,-119.7181389,36.77619444
"1890","Fresno CA","Denver CO",1266,-104.8492942,39.57012833,-119.7181389,36.77619444
"1891","Fresno CA","San Luis Obispo CA",1,-120.6423931,35.23705806,-119.7181389,36.77619444
"1892","Fresno CA","Colorado Springs CO",1,-104.5698933,38.94574889,-119.7181389,36.77619444
"1893","Fresno CA","Dallas-Fort Worth TX",730,-97.0372,32.89595056,-119.7181389,36.77619444
"1894","Fresno CA","Bakersfield CA",1,-119.0567681,35.43359806,-119.7181389,36.77619444
"1895","Fresno CA","Los Angeles CA",4045,-118.4080744,33.94253611,-119.7181389,36.77619444
"1896","Fresno CA","Long Beach CA",431,-118.1516111,33.81772222,-119.7181389,36.77619444
"1897","Fresno CA","Las Vegas NV",2101,-115.1327708,35.97636444,-119.7181389,36.77619444
"1898","Fresno CA","San Jose CA",1,-121.8197947,37.33287306,-119.7181389,36.77619444
"1899","Fresno CA","Palm Springs CA",1,-116.5062531,33.82921556,-119.7181389,36.77619444
"1900","Fresno CA","San Francisco CA",2410,-122.3748433,37.61900194,-119.7181389,36.77619444
"1901","Fresno CA","Eugene OR",1,-123.2186856,44.12326,-119.7181389,36.77619444
"1902","Fresno CA","Phoenix AZ",1618,-112.0825614,33.68831667,-119.7181389,36.77619444
"1903","Fresno CA","Chico CA",1,-121.8584231,39.79538278,-119.7181389,36.77619444
"1904","Fresno CA","Salt Lake City UT",849,-111.9777731,40.78838778,-119.7181389,36.77619444
